"product1","product2","combo_freq","profreq1","profreq2","support","cof1_2","conf2_1","lift"
"hamburger meat","photo/film",1,327,79,0.01,1.2658227848101267,0.3058103975535168,0.5791816668602175516121276305982027208887
"nuts/prunes","shopping bags",1,33,874,0.01,0.11441647597254005,3.0303030303030303,0.5187573677276194447004905011485068328242
"butter milk","soups",1,263,48,0.01,2.083333333333333,0.38022813688212925,1.1852027883396704705783526599484194129096
"specialty fat","white bread",1,29,359,0.01,0.2785515320334262,3.4482758620689653,1.4371338007876284728341889093251514208046
"hair spray","shopping bags",1,9,874,0.01,0.11441647597254005,11.11111111111111,1.9021103483346046161950434376544471177288
"dishes","popcorn",1,135,48,0.01,2.083333333333333,0.7407407407407408,2.3089506172839506193897452214220393264458
"butter milk","specialty fat",1,263,29,0.01,3.4482758620689653,0.38022813688212925,1.9617149600104890562263700249558505303220
"organic products","pot plants",1,10,117,0.01,0.8547008547008548,10,12.7880341880341881125590666976404416783086
"coffee","finished products",1,474,64,0.01,1.5625,0.21097046413502107,0.4932093881856540086772702845938429117016
"cat food","house keeping products",1,177,45,0.01,2.2222222222222223,0.5649717514124294,1.8784682988072818588478682991193817591597
"cream","root vegetables",1,12,1408,0.01,0.07102272727272728,8.333333333333332,0.8855350378787878772081298652316847480148
"specialty cheese","specialty chocolate",1,72,239,0.01,0.41841004184100417,1.3888888888888888,0.8694793119479311952471590940943861646146
"artif. sweetener","margarine",1,29,482,0.01,0.2074688796680498,3.4482758620689653,1.0703963371011589662125764342278069576057
"pasta","white bread",1,121,359,0.01,0.2785515320334262,0.8264462809917356,0.3444370266350514515794146924300360254226
"brandy","shopping bags",1,38,874,0.01,0.11441647597254005,2.631578947368421,0.4504998193424063592264663158776665598384
"long life bakery product","nuts/prunes",1,268,33,0.01,3.0303030303030303,0.3731343283582089,1.6917684305744007261665032219315412616280
"frozen dessert","hard cheese",1,92,220,0.01,0.45454545454545453,1.0869565217391304,0.7392292490118577075661641757721570404511
"frozen meals","potato products",1,251,23,0.01,4.3478260869565215,0.398406374501992,2.5917200762168716437898226083475915661835
"abrasive cleaner","sauces",1,22,442,0.01,0.22624434389140274,4.545454545454546,1.5386672151378033756698374810047309907196
"large milk","sparkling wine",1,769,46,0.01,2.1739130434782608,0.13003901170351106,0.4229660202408548650445096169904361049468
"frozen fish","hard cheese",1,102,220,0.01,0.45454545454545453,0.9803921568627451,0.6667557932263814621090551628204028332011
"pork","zwieback",1,651,60,0.01,1.6666666666666667,0.15360983102918588,0.3830517153097798262150439124620596304059
"salad dressing","softener",1,403,41,0.01,2.4390243902439024,0.24813895781637718,0.9055256309386915219023901353441769435857
"ham","mayonnaise",1,256,75,0.01,1.3333333333333335,0.390625,0.7792708333333333338449916851779513892477
"beverages","canned vegetables",1,248,82,0.01,1.2195121951219512,0.4032258064516129,0.7357395751376868601008034104975050162223
"Instant food products","roll products ",1,60,82,0.01,1.2195121951219512,1.6666666666666667,3.0410569105691056904959685844404785531056
"cocoa drinks","sweet spreads",1,16,68,0.01,1.4705882352941175,6.25,13.7518382352941176279417622318339100711737
"curd","liquor (appetizer)",1,503,67,0.01,1.4925373134328357,0.19880715705765406,0.4439630871487492957437707273198917948629
"frozen fish","misc. beverages",1,102,236,0.01,0.423728813559322,0.9803921568627451,0.6215520106347623798461947710441291613397
"salad dressing","soap",1,403,20,0.01,5,0.24813895781637718,1.8563275434243176148192218436662992869567
"canned vegetables","newspapers",1,82,582,0.01,0.1718213058419244,1.2195121951219512,0.3135110217081552255664159004276826830994
"cat food","dental care",1,177,33,0.01,3.0303030303030303,0.5649717514124294,2.5615476801917479916607826134069710944908
"frozen dessert","liver loaf",1,92,50,0.01,2,1.0869565217391304,3.2526086956521739115214666896030245752168
"flower soil/fertilizer","pork",1,16,651,0.01,0.15360983102918588,6.25,1.4364439324116743447244023189421450205584
"organic products","sugar",1,10,265,0.01,0.37735849056603776,10,5.6460377358490566345062125607689570992502
"cream cheese ","liver loaf",1,354,50,0.01,2,0.2824858757062147,0.8453107344632768359956465729005075170552
"herbs","soap",1,550,20,0.01,5,0.18181818181818182,1.3601818181818181793396535629752066160202
"med milk","softener",1,1042,41,0.01,2.4390243902439024,0.09596928982725528,0.3502176864379008476682945699363632291802
"cereals","detergent",1,438,129,0.01,0.7751937984496124,0.228310502283105,0.2648047856713036707507538239255125815721
"pot plants","turkey",1,117,80,0.01,1.25,0.8547008547008548,1.5985042735042735051010754846409525900461
"candy","dish cleaner",1,215,73,0.01,1.36986301369863,0.46511627906976744,0.9532972284166932139347983793094734254243
"nut snack","spices",1,22,40,0.01,2.5,4.545454545454546,17.0022727272727272694970882148760331074605
"citrus fruit","mustard",1,796,92,0.01,1.0869565217391304,0.12562814070351758,0.2043095914354380598472785033468775420496
"canned vegetables","UHT-milk",1,82,320,0.01,0.3125,1.2195121951219512,0.5701981707317073166125230666455978588274
"delete","popcorn",1,110,48,0.01,2.083333333333333,0.9090909090909091,2.8337121212121212165614011550734618976842
"pork","pudding powder",1,651,17,0.01,5.88235294117647,0.15360983102918588,1.3519472305051052626482853497665210629616
"packaged fruit/vegetables","specialty cheese",1,127,72,0.01,1.3888888888888888,0.7874015748031495,1.6362642169728783901361888271145678095344
"flower (seeds)","newspapers",1,69,582,0.01,0.1718213058419244,1.4492753623188406,0.3725783156531699784753799998855558940753
"frozen vegetables","liquor",1,419,103,0.01,0.9708737864077669,0.23866348448687352,0.3466876752322914011978810536230024164371
"seasonal products","spread cheese",1,106,100,0.01,1,0.9433962264150944,1.4115094339622641509758950326806692774596
"frozen fruits","white bread",1,11,359,0.01,0.2785515320334262,9.090909090909092,3.7888072929855659720585314281064324858348
"bottled beer","ready soups",1,773,15,0.01,6.666666666666667,0.129366106080207,1.2903837861147046150777195873777209518777
"cat food","mustard",1,177,92,0.01,1.0869565217391304,0.5649717514124294,0.9188160157209530823351631041508918008931
"long life bakery product","oil",1,268,223,0.01,0.4484304932735426,0.3731343283582089,0.2503513821029382235781719861653727471431
"curd cheese","Instant food products",1,46,60,0.01,1.6666666666666667,2.1739130434782608,5.4210144927536231912763924053770216362707
"packaged fruit/vegetables","pudding powder",1,127,17,0.01,5.88235294117647,0.7874015748031495,6.9300602130616025638687553611292690916197
"brandy","chocolate",1,38,353,0.01,0.28328611898017,2.631578947368421,1.1154018189950797673711498993898899136408
"canned fruit","coffee",1,21,474,0.01,0.21097046413502107,4.761904761904762,1.5031143258991360309630135064019020530866
"margarine","mayonnaise",1,482,75,0.01,1.3333333333333335,0.2074688796680498,0.4138865836791147996994310658318172515662
"sparkling wine","specialty bar",1,46,209,0.01,0.4784688995215311,2.1739130434782608,1.5562721031828583316068291585259673274415
"canned beer","flower soil/fertilizer",1,702,16,0.01,6.25,0.14245014245014245,1.3320868945868945845250682976193375096310
"dish cleaner","frozen fish",1,73,102,0.01,0.9803921568627451,1.36986301369863,2.0094010206822455012355762466952495791177
"male cosmetics","salad dressing",1,37,403,0.01,0.24813895781637718,2.7027027027027026,1.0034202937428743894319795982616928418143
"softener","white bread",1,41,359,0.01,0.2785515320334262,2.4390243902439024,1.0165092737278347723168560260101131996221
"chewing gum","specialty cheese",1,180,72,0.01,1.3888888888888888,0.5555555555555556,1.1544753086419753088152158734567901235262
"canned fish","semi-finished bread",1,115,142,0.01,0.7042253521126761,0.8695652173913043,0.9162278015921616652945461118173135301007
"dishes","pot plants",1,135,117,0.01,0.8547008547008548,0.7407407407407408,0.9472617917062361507116997478772268264342
"ketchup","meat spreads",1,32,35,0.01,2.857142857142857,3.125,13.3589285714285713948838748775510204756834
"flower soil/fertilizer","italian sausage",1,16,946,0.01,0.10570824524312897,6.25,0.9885042283298097234073359676438906029321
"female sanitary products","oil",1,40,223,0.01,0.4484304932735426,2.5,1.6773542600896860951644342730398761350190
"tidbits","tropical fruit",1,22,1014,0.01,0.09861932938856016,4.545454545454546,0.6707010937780168560495682931295634586524
"italian sausage","nuts/prunes",1,946,33,0.01,3.0303030303030303,0.10570824524312897,0.4792747773720289584333089280334690642718
"detergent","mayonnaise",1,129,75,0.01,1.3333333333333335,0.7751937984496124,1.5464599483204134381352845404963644022709
"chocolate","prosecco",1,353,19,0.01,5.263157894736842,0.28328611898017,2.2308036379901595347422997987797798272817
"italian sausage","pudding powder",1,946,17,0.01,5.88235294117647,0.10570824524312897,0.9303569207809973846892573447346495608870
"bottled beer","processed cheese",1,773,152,0.01,0.6578947368421052,0.129366106080207,0.1273405052086879553684497438795596837755
"onions","spices",1,303,40,0.01,2.5,0.33003300330033003,1.2344884488448844859976384276487054690505
"red/blush wine","UHT-milk",1,157,320,0.01,0.3125,0.6369426751592357,0.2978105095541401273729145291822183455755
"packaged fruit/vegetables","pickled vegetables",1,127,134,0.01,0.7462686567164178,0.7874015748031495,0.8791867434481137615097285391106491726507
"ready soups","rolls/buns",1,15,2001,0.01,0.04997501249375312,6.666666666666667,0.4984840912876894889275475172745128354399
"berries","kitchen towels",1,326,30,0.01,3.3333333333333335,0.3067484662576687,1.5298568507157464220474725457153491334650
"pet care","snack products",1,85,27,0.01,3.7037037037037033,1.1764705882352942,6.5193899782135076195033675618399381093113
"coffee","liqueur",1,474,9,0.01,11.11111111111111,0.21097046413502107,3.5072667604313173722624440421927741810086
"condensed milk","fish",1,98,139,0.01,0.7194244604316548,1.0204081632653061,1.0983702833651446190482872026749201619782
"cookware","seasonal products",1,17,106,0.01,0.9433962264150944,5.88235294117647,8.3029966703662596809309336060931190028405
"canned fruit","citrus fruit",1,21,796,0.01,0.12562814070351758,4.761904761904762,0.8950705910504905512295794100987280207153
"frozen fruits","root vegetables",1,11,1408,0.01,0.07102272727272728,9.090909090909092,0.9660382231404958693302016472136786276011
"frozen fish","red/blush wine",1,102,157,0.01,0.6369426751592357,0.9803921568627451,0.9343074809541651057920161130479545273574
"herbs","light bulbs",1,550,29,0.01,3.4482758620689653,0.18181818181818182,0.9380564263322884031743818324269612170230
"med milk","specialty vegetables",1,1042,11,0.01,9.090909090909092,0.09596928982725528,1.3053568312685395239933883597601426957421
"pastry","snack products",1,774,27,0.01,3.7037037037037033,0.12919896640826875,0.7159536797779691833900029680242552956513
"dental care","sliced cheese",1,33,210,0.01,0.4761904761904762,3.0303030303030303,2.1590187590187590221944602501952112396881
"kitchen towels","sugar",1,30,265,0.01,0.37735849056603776,3.3333333333333335,1.8820125786163522021158467865036984303609
"fruit/vegetable juice","specialty fat",1,509,29,0.01,3.4482758620689653,0.19646365422396855,1.0136169636203509267301608439900401497556
"brandy","pickled vegetables",1,38,134,0.01,0.7462686567164178,2.631578947368421,2.9383346425765907307137483785479926617252
"artif. sweetener","ice cream",1,29,227,0.01,0.4405286343612335,3.4482758620689653,2.2728239404526811524174308676985950460053
"finished products","liquor (appetizer)",1,64,67,0.01,1.4925373134328357,1.5625,3.4892723880597014979065723230222488368518
"bottled water","hair spray",1,908,9,0.01,11.11111111111111,0.11013215859030838,1.8308859520313264698012580437720675256494
"dish cleaner","semi-finished bread",1,73,142,0.01,0.7042253521126761,1.36986301369863,1.4433725641520354999929226103087353994306
"baking powder","canned vegetables",1,121,82,0.01,1.2195121951219512,0.8264462809917356,1.5079621044144325733024168406316700224212
"grapes","meat spreads",1,216,35,0.01,2.857142857142857,0.4629629629629629,1.9791005291005290996510326832115562282253
"finished products","popcorn",1,64,48,0.01,2.083333333333333,1.5625,4.8704427083333333424140586518012152912171
"beef","hair spray",1,508,9,0.01,11.11111111111111,0.19685039370078738,3.2725284339457567608347397871941424059713
"baby cosmetics","bottled water",1,3,908,0.01,0.11013215859030838,33.33333333333333,5.4926578560939795007161595122918923554439
"nuts/prunes","tropical fruit",1,33,1014,0.01,0.09861932938856016,3.0303030303030303,0.4471340625186779040330455287530423057683
"brown bread","vinegar",1,563,51,0.01,1.9607843137254901,0.17761989342806395,0.5210880089158221010023705339003063806270
"decalcifier","mayonnaise",1,9,75,0.01,1.3333333333333335,11.11111111111111,22.1659259259259258094908784329218114033195
"candles","grapes",1,66,216,0.01,0.4629629629629629,1.5151515151515151,1.0495230078563411892768591642292736572301
"flower soil/fertilizer","waffles",1,16,277,0.01,0.36101083032490977,6.25,3.3759025270758122690852863010074417852618
"chicken","organic sausage",1,512,22,0.01,4.545454545454546,0.1953125,1.3283025568181818202584517576208193473445
"flower soil/fertilizer","specialty chocolate",1,16,239,0.01,0.41841004184100417,6.25,3.9126569037656903704814975075716461658055
"female sanitary products","liquor",1,40,103,0.01,0.9708737864077669,2.5,3.6315533980582524207396814783674238969503
"med milk","skin care",1,1042,20,0.01,5,0.09596928982725528,0.7179462571976967357550199841880924422917
"brown bread","meat spreads",1,563,35,0.01,2.857142857142857,0.17761989342806395,0.7592996701344836331437486976228474287352
"light bulbs","pork",1,29,651,0.01,0.15360983102918588,3.4482758620689653,0.7925207902960961932594192271086467067554
"meat","meat spreads",1,252,35,0.01,2.857142857142857,0.3968253968253968,1.6963718820861677991972915836302775087412
"instant coffee","red/blush wine",1,59,157,0.01,0.6369426751592357,1.694915254237288,1.6152434416495735701952067205974641823499
"candles","italian sausage",1,66,946,0.01,0.10570824524312897,1.5151515151515151,0.2396373886860144786734037656045907994590
"grapes","pet care",1,216,85,0.01,1.1764705882352942,0.4629629629629629,0.8149237472766884530024065520241502557393
"grapes","margarine",1,216,482,0.01,0.2074688796680498,0.4629629629629629,0.1437106193330259720581302787899161402539
"instant coffee","white wine",1,59,175,0.01,0.5714285714285714,1.694915254237288,1.4491041162227602890603076788302681044062
"frozen meals","tidbits",1,251,22,0.01,4.545454545454546,0.398406374501992,2.7095255342267294505873743525729160088577
"dog food","flower (seeds)",1,67,69,0.01,1.4492753623188406,1.4925373134328357,3.2364265628379839957555260974028371276905
